qid,band,r_between_0_1,r,delta,delta_rel,p,d_axis,alpha,residual_norm,r2_local,cos_en,cos_zh,en_tokens,zh_tokens,cm_tokens,en_han,en_latin,zh_han,zh_latin,cm_han,cm_latin
1096425,80-100,True,0.781256449396256,0.23547925055027008,0.4710256010991825,0.39057257771492004,0.4999287724494934,0.21874361489627298,0.23547925055027008,0.17740570997268768,0.8960013389587402,0.9662953615188599,8,8,9,0,31,11,0,9,6
584500,80-100,True,0.5245827653726332,0.3511081337928772,0.6001146109025972,0.30691683292388916,0.5850684642791748,0.4754171936555343,0.3511081337928772,0.3855975882000291,0.8912626504898071,0.8996773958206177,11,11,12,0,34,14,0,11,10
842108,80-100,True,0.9839686023220776,0.12980450689792633,0.20100818456230019,0.635414719581604,0.6457672715187073,0.01603138336851593,0.12980450689792633,0.006320674902343115,0.7896996140480042,0.9915218353271484,11,6,8,0,41,12,0,12,4
1087803,80-100,True,0.9718377638655322,0.1443542093038559,0.19650705007229496,0.7139126658439636,0.7346006631851196,0.02816231101770716,0.1443541944026947,0.02012592498986332,0.7347453832626343,0.9893669486045837,12,10,11,0,46,12,0,10,4
136700,80-100,True,0.91195935334468,0.1677902638912201,0.30851625679844286,0.49598002433776855,0.543861985206604,0.08804071939679953,0.1677902638912201,0.07530267734714613,0.8629251718521118,0.9847769141197205,6,6,6,0,40,10,0,8,10
1095988,80-100,True,0.5187033965658827,0.2964138686656952,0.7300353728799909,0.21060743927955627,0.4060267210006714,0.481296594459594,0.2964138388633728,0.30296509833135077,0.933891773223877,0.9369751214981079,8,6,7,0,31,10,0,8,8
1022132,80-100,True,0.8743613711747179,0.23070336878299713,0.31452992262097007,0.6413320302963257,0.7334862351417542,0.12563860092705914,0.23070336878299713,0.1376033915463517,0.7677345871925354,0.9691417813301086,16,11,12,0,51,12,0,10,9
1079231,80-100,True,0.997069684491124,0.0820804238319397,0.11356434332234713,0.7206478714942932,0.7227658033370972,0.00293034569095532,0.0820804238319397,0.0006652062824961114,0.736964762210846,0.9966291785240173,9,9,10,0,40,14,0,12,4
1089541,80-100,True,1.0,9.031872991727141e-07,1.4853431143525757e-06,0.6080664396286011,0.6080664396286011,3.7869557887247566e-08,9.018305604513444e-07,0.5516123433523457,0.8151276111602783,1.0,20,19,19,0,60,20,4,20,4
994070,80-100,True,0.6842247702865671,0.3325106203556061,0.612606033198137,0.3713838756084442,0.5427805185317993,0.31577521568471945,0.3325106203556061,0.20992405163212313,0.8757553696632385,0.9300299286842346,12,12,16,0,53,17,0,15,8
335711,80-100,True,0.9877300825522866,0.5104891061782837,1.4799701883437635,0.3406997323036194,0.34493201971054077,0.012269913150315894,0.5104891061782837,6.865127601907162e-05,0.8116623163223267,0.8696914911270142,12,11,11,0,39,8,7,8,7
961705,80-100,True,0.9982333834728333,0.10642345994710922,0.15713236220737511,0.6760889291763306,0.6772854328155518,0.0017666293983812698,0.10642345994710922,0.00012656401542243678,0.7657889127731323,0.9943362474441528,9,6,6,0,32,10,0,9,4
1086075,80-100,True,0.9649811762972358,0.11511389166116714,0.19652957441994368,0.5652214884757996,0.58573317527771,0.03501872529852851,0.11511389166116714,0.030773161927142967,0.8336368799209595,0.9931640625,9,8,10,0,31,11,0,11,4
893275,80-100,True,0.7798620191950881,0.23874202370643616,0.4975216928334574,0.37422657012939453,0.4798625409603119,0.22013805320225913,0.23874202370643616,0.16372519036227462,0.9014784097671509,0.9659217596054077,15,10,11,0,45,15,0,13,7
267341,80-100,True,0.9732779559017167,0.23993679881095886,0.32327900794077613,0.7223642468452454,0.7421972751617432,0.026722108975221828,0.23993679881095886,0.006786327151240501,0.7103101015090942,0.9710184931755066,10,9,11,0,33,12,0,12,3
998174,80-100,True,0.8498361870354082,0.36941009759902954,0.4243951040649979,0.7397306561470032,0.8704391121864319,0.15016371794476432,0.36941009759902954,0.11126580784153772,0.6581673622131348,0.9232257604598999,8,7,9,0,24,9,0,7,5
701390,80-100,True,0.9499172857860819,0.24824203550815582,0.4163763896125918,0.5663371086120605,0.5961962342262268,0.05008268269047119,0.24824203550815582,0.014261523748918647,0.808819055557251,0.9687421321868896,8,7,9,0,34,11,0,9,4
914637,80-100,True,0.7977996163822743,0.2775886058807373,0.3952065350274458,0.5603654384613037,0.7023887038230896,0.20220038255230918,0.2775886058807373,0.20746097529034724,0.8044675588607788,0.9513869881629944,18,20,19,0,66,22,0,20,8
176677,80-100,True,0.9353429439184792,0.11785852164030075,0.20847243178033,0.5287899971008301,0.56534343957901,0.0646570240497406,0.11785852164030075,0.08775021182588127,0.8532453775405884,0.9923866391181946,15,10,10,0,54,15,0,13,4
1031684,80-100,True,0.9783965976885397,0.16677141189575195,0.17190220185398475,0.9491942524909973,0.9701528549194336,0.021603457721647824,0.16677141189575195,0.015548129110021902,0.5356088876724243,0.9858741164207458,16,11,12,0,51,15,0,13,8
1094191,80-100,True,0.9111125116458136,0.18384122848510742,0.35798874086095905,0.4678919315338135,0.5135391354560852,0.08888730617141534,0.18384122848510742,0.058070985815455556,0.8736398220062256,0.9820594787597656,8,8,9,0,36,11,0,9,5
1011512,80-100,True,0.3505548086782812,0.357372522354126,0.42612155017746794,0.29399746656417847,0.8386633396148682,0.6494451567109102,0.357372522354126,0.6990520065979771,0.8929252028465271,0.7878119945526123,14,12,13,0,59,18,0,15,10
758519,80-100,True,0.5350928009027434,0.381751149892807,0.46459727276376855,0.43967604637145996,0.8216818571090698,0.4649072455241856,0.3817511200904846,0.5003335510219172,0.8304755687713623,0.8541688919067383,9,9,13,0,26,10,0,10,6
1074603,80-100,True,0.8969704967754526,0.1360117346048355,0.3190015184694525,0.38243865966796875,0.42636704444885254,0.10302956381350144,0.1360117346048355,0.09445952510377298,0.9176207780838013,0.9897855520248413,8,9,10,0,37,14,0,11,3
1097359,80-100,True,0.46625051519185384,0.33896076679229736,0.48789380647522074,0.3239242434501648,0.6947429180145264,0.5337495111339211,0.33896076679229736,0.54479399215552,0.8900893330574036,0.8737995624542236,16,12,14,0,50,19,0,17,9
841521,80-100,True,0.4788414356468448,0.376413494348526,0.4771655078866185,0.37773555517196655,0.788853108882904,0.5211584842552115,0.376413494348526,0.5439814320489496,0.8578144311904907,0.8446477651596069,9,10,11,0,39,12,0,10,7
1012329,80-100,True,0.9940995668797241,0.1443011611700058,0.16349194713396537,0.8774115443229675,0.8826193809509277,0.005900430606440712,0.1443011611700058,0.00130089249687515,0.6046631336212158,0.9895751476287842,14,10,10,0,46,13,0,10,4
1000459,80-100,True,0.9728345778680791,0.1499754935503006,0.2135646280579883,0.6831718683242798,0.702248752117157,0.027165338654627613,0.1499754935503006,0.015922069062861532,0.7553918957710266,0.9885717630386353,12,11,10,0,35,15,0,12,5
300674,80-100,True,0.7721820572811025,0.3345177471637726,0.5290990119658089,0.4882046580314636,0.632240355014801,0.22781801676358768,0.3345177471637726,0.15640070773858572,0.8248770833015442,0.9336758255958557,20,19,17,0,61,22,0,17,8
300312,80-100,True,0.7318174198998781,0.27864059805870056,0.46067120155945357,0.44264551997184753,0.604857861995697,0.26818252540121,0.27864062786102295,0.2531213098474968,0.8632121682167053,0.94802325963974,8,8,9,0,31,9,0,8,5
326719,80-100,True,0.9006891535167478,0.27912792563438416,0.6279096615226093,0.4003880023956299,0.44453516602516174,0.09931088034258607,0.27912792563438416,0.024404436751121028,0.8808885812759399,0.9600692987442017,7,7,9,0,30,10,0,10,3
1083340,80-100,True,0.454029096411157,0.3773147463798523,0.6107742573080174,0.2804831266403198,0.6177646517753601,0.5459709683757366,0.3773147463798523,0.4441531617844261,0.8894815444946289,0.8719373941421509,14,14,12,0,63,16,0,13,9
659182,80-100,True,0.21567952298746113,0.47707343101501465,0.5691834016150581,0.1807764768600464,0.8381717205047607,0.7843205395176595,0.47707343101501465,0.655031429526125,0.8698604106903076,0.6701162457466125,9,10,10,0,35,12,0,9,8
250636,80-100,False,1.0116301889379062,0.11664383113384247,0.284798318300369,0.41432976722717285,0.4095664322376251,-0.011630143151634952,0.11664382368326187,0.0016649182060883838,0.9073625802993774,0.9931858777999878,10,10,11,0,31,11,2,11,2
1099670,80-100,True,0.9536708308538558,0.21417398750782013,0.2767600067036669,0.7380093932151794,0.7738617658615112,0.04632923744814246,0.21417398750782013,0.0272585205395508,0.7047358751296997,0.976422131061554,8,8,10,0,28,7,0,7,3
988743,80-100,True,0.43089920618744654,0.3238503932952881,0.5311283907850185,0.26273661851882935,0.6097403168678284,0.5691006996006004,0.3238503932952881,0.5344720429362726,0.9130452871322632,0.8873547315597534,11,9,10,0,35,14,0,12,5
1040409,80-100,True,0.9764861472901201,0.11457529664039612,0.1746149713692135,0.6407307982444763,0.6561596393585205,0.02351373709152286,0.11457530409097672,0.01781035546008536,0.78816819190979,0.9933172464370728,16,13,13,0,59,14,0,12,10
260762,80-100,True,0.5582147040350243,0.30568069219589233,0.3862753632800443,0.4417456388473511,0.7913543581962585,0.4417853096417944,0.30568069219589233,0.5667361620107978,0.8557100296020508,0.8921666145324707,8,8,10,0,29,12,0,12,3
286160,80-100,True,0.8947793849865929,0.22568610310554504,0.5906765266022116,0.34187793731689453,0.38208070397377014,0.1052205935490825,0.22568610310554504,0.030756367676462615,0.9160927534103394,0.9737248420715332,11,9,10,0,37,13,0,13,3
288884,80-100,True,0.8289360533184054,0.241997629404068,0.3702861449170088,0.5417447090148926,0.6535422205924988,0.17106395173100383,0.241997629404068,0.1758853545209622,0.8239749670028687,0.964469313621521,16,9,9,0,61,14,0,12,5
1100980,80-100,True,0.8122622383639272,0.2585439085960388,0.6344547651261295,0.3310014605522156,0.40750566124916077,0.1877376806283042,0.2585439383983612,0.08050974713977421,0.9117966294288635,0.9636511206626892,14,13,13,0,55,21,0,19,5
1017348,80-100,False,1.0371828260610327,0.1596033275127411,0.3884584852587518,0.42614033818244934,0.4108632802963257,-0.03718283358443918,0.1596033275127411,0.009078766200166455,0.8964655995368958,0.9871467351913452,19,12,19,0,75,18,0,18,5
1097373,80-100,True,0.4816391650437124,0.3694917857646942,0.5676831227673654,0.3134877681732178,0.6508768200874329,0.5183607902064155,0.3694917857646942,0.4546788342041761,0.8826006650924683,0.8748222589492798,12,14,13,0,55,22,0,19,6
1089804,80-100,True,0.9999998022127775,1.0919666237896308e-06,2.4156623629796182e-06,0.4520360231399536,0.4520361125469208,1.6002600505008323e-07,1.0915251777987578e-06,0.457618730312374,0.8978317975997925,1.0000001192092896,15,14,14,0,44,9,3,9,3
1046567,80-100,True,0.9846061899590621,0.11951076984405518,0.14964138974524827,0.786353588104248,0.7986478209495544,0.01539385666141365,0.11951076984405518,0.010471715338807086,0.6836826801300049,0.9927830696105957,7,8,9,0,24,8,3,8,3
1086391,80-100,True,0.9382709072322559,0.18939463794231415,0.3117615688019286,0.569998025894165,0.6074983477592468,0.061729089315169024,0.18939463794231415,0.03772540625183873,0.8196160197257996,0.9813617467880249,13,12,13,0,44,20,0,16,4
1098787,80-100,True,0.9861875198924228,0.11830786615610123,0.3383739049248862,0.34480714797973633,0.3496364951133728,0.013812306849425776,0.11830786615610123,0.0016635164315345063,0.9335557222366333,0.9929900169372559,10,11,12,0,32,10,3,10,3
1082607,80-100,True,0.7329031828046673,0.41702914237976074,0.6301918113465009,0.48499834537506104,0.661749541759491,0.267096801986511,0.41702914237976074,0.15228039734203402,0.7954317331314087,0.8974229097366333,11,12,8,0,35,14,0,8,9
658498,80-100,False,1.0144820557670728,0.28805989027023315,1.3435168341838313,0.21751241385936737,0.21440735459327698,-0.014482054563510956,0.28805989027023315,0.0001162775299715646,0.9348548650741577,0.9585058689117432,8,9,9,0,23,9,3,8,3
1015641,80-100,False,1.000000141283946,7.69432631386735e-07,1.8238256237075924e-06,0.421878457069397,0.4218783974647522,-7.622700638081124e-08,7.681096008127497e-07,0.629175039289686,0.9110094308853149,1.0,9,9,9,0,25,9,6,9,6
516413,80-100,False,1.0417797972484646,0.3658809959888458,0.7236032408073637,0.5267630219459534,0.5056375861167908,-0.04177977077903306,0.3658809959888458,0.0033226602659041093,0.7943259477615356,0.9328424334526062,14,13,11,0,49,17,0,14,8
818819,80-100,True,0.15690319263993666,0.290671706199646,0.3938107427738063,0.11581024527549744,0.738099992275238,0.843096734199576,0.290671706199646,0.8208949708635664,0.9510489702224731,0.7641327977180481,8,8,8,0,38,12,0,8,8
901355,80-100,True,0.901035848625733,0.2664891183376312,0.2880901958183541,0.8334759473800659,0.9250197410583496,0.09896417381682907,0.2664891183376312,0.10554923737523525,0.6171507239341736,0.9603016376495361,9,10,13,0,29,11,0,11,4
1096207,80-100,True,0.8450209875270698,0.33932390809059143,0.4947621567129842,0.5795427560806274,0.6858323812484741,0.15497904499727744,0.33932390809059143,0.08935166665770755,0.7744948267936707,0.9367808699607849,12,13,14,0,41,16,0,12,6
984948,80-100,True,0.4114875502063523,0.3817853331565857,0.553148135833343,0.28401055932044983,0.6902045011520386,0.5885125034282706,0.3817853033542633,0.530946580292142,0.8867890238761902,0.8446232676506042,11,8,9,0,31,12,0,10,8
805900,80-100,True,0.8631488158067175,0.2304747998714447,0.4653333904552099,0.4275086522102356,0.4952896237373352,0.13685112986729858,0.2304747998714447,0.07960529012232942,0.8820589780807495,0.9711436033248901,14,15,15,0,48,19,0,17,4
921348,80-100,True,0.9456795451229623,0.20498721301555634,0.45906235471138546,0.42227861285209656,0.44653457403182983,0.054320473152846195,0.20498721301555634,0.013808340930756224,0.8898305892944336,0.9786959886550903,9,6,8,0,46,12,0,12,4
587853,80-100,True,0.9664035715329369,0.12972936034202576,0.205168721183877,0.6110625267028809,0.6323057413101196,0.03359636097727875,0.12972936034202576,0.02611398706279422,0.8048864603042603,0.9913595914840698,8,6,8,0,28,9,0,9,4
694560,80-100,True,0.05187259207953493,0.2606505751609802,0.2707719778844199,0.04993360489606857,0.962620198726654,0.9481274121339989,0.2606505751609802,0.9245909190811713,0.9647840261459351,0.5495322942733765,12,8,10,0,29,9,0,7,7
993627,80-100,True,0.9440723813183387,0.3818725347518921,0.6081603834649495,0.5927964448928833,0.6279141902923584,0.05592772172887158,0.3818725347518921,0.008386097423044747,0.7513830065727234,0.9264700412750244,13,15,16,0,51,17,0,17,6
1087171,80-100,True,0.980180089417941,0.12739193439483643,0.30937183223327724,0.40361475944519043,0.4117761254310608,0.019819893586402963,0.12739193439483643,0.004087493803148656,0.910433292388916,0.9918524026870728,13,9,10,0,56,15,0,13,4
1082448,80-100,True,0.9568162109680421,0.17862609028816223,0.28785880431365984,0.5937367081642151,0.6205337047576904,0.04318383118537083,0.17862609028816223,0.022009888912178366,0.8077847361564636,0.9836874008178711,12,10,11,0,59,16,0,16,4
1094991,80-100,True,0.9160076816325999,0.2224341332912445,0.39834517839357947,0.511494517326355,0.5583954453468323,0.08399222505616512,0.2224341332912445,0.04256652589385357,0.8444482088088989,0.9741617441177368,13,8,10,0,34,10,0,10,3
1093941,80-100,True,0.9124832834312254,0.23652283847332,0.29183722151028235,0.7395325899124146,0.8104615211486816,0.08751666730489567,0.23652283847332,0.08250914798665088,0.6985743641853333,0.9695131182670593,15,11,12,0,45,15,0,13,3
759515,80-100,True,0.5077570137557204,0.4609094262123108,0.5819464514045074,0.40215039253234863,0.7920134663581848,0.4922429953874445,0.4609094262123108,0.4170702619589024,0.8129187822341919,0.8177846670150757,11,12,12,0,35,12,0,8,5
1085303,80-100,True,0.6414515439607338,0.35884198546409607,0.5346701664978856,0.43050792813301086,0.6711464524269104,0.3585484580833252,0.35884198546409607,0.3102026079358442,0.842947781085968,0.9066628217697144,10,12,11,0,25,12,0,7,2
307504,80-100,True,0.9578082913424606,0.2878950536251068,0.38091087498820886,0.723918080329895,0.7558068633079529,0.04219180605691805,0.2878950536251068,0.012120181955303844,0.6965296268463135,0.9580497741699219,8,6,8,0,30,9,0,8,4
944181,80-100,True,0.957590404343114,0.2419268786907196,0.28314031828858527,0.8182051181793213,0.8544416427612305,0.04240966441663181,0.2419268786907196,0.021942732522745922,0.6360059976577759,0.9700791835784912,9,7,9,0,27,12,0,10,7
1086886,80-100,True,0.4475321291972632,0.3409995436668396,0.48456664407667477,0.3149375915527344,0.7037206292152405,0.5524677382975276,0.3409995436668396,0.56519674834529,0.8922668695449829,0.866283655166626,13,12,14,0,47,14,0,10,14
1096823,80-100,True,0.3257422039458441,0.2914685308933258,0.5369768872962812,0.1768113374710083,0.5427953004837036,0.6742577305029965,0.2914685308933258,0.6119020881842752,0.9418919682502747,0.890550971031189,11,13,14,0,44,16,0,13,8
255633,80-100,True,0.8568755473798068,0.4110589325428009,1.26068495436584,0.2793928384780884,0.3260599970817566,0.14312433349384027,0.4110589325428009,0.012724784648827647,0.8764852285385132,0.9144265055656433,10,7,9,0,35,12,0,12,3
914545,80-100,True,0.6820902350371267,0.29697293043136597,0.3572031358353388,0.5670788288116455,0.8313838839530945,0.3179098214729972,0.29697293043136597,0.44199386027109844,0.7951143980026245,0.9209750294685364,12,10,14,0,38,12,0,12,10
556976,80-100,True,0.9550827051656485,0.2097497433423996,0.2212044168004608,0.9056254625320435,0.9482167959213257,0.04491729472790517,0.2097497284412384,0.03959977895802502,0.5679238438606262,0.9770956039428711,18,14,16,0,61,18,0,16,9
